applied_at,video_id,clip_id,action,confidence,patch_count,text_before,text_after,reason,notes
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0157,patch,high,1,A la nuestra le decimos la escaloneta y a Cabo Verde se la ha apodado como la escaloneta.,A la nuestra le decimos la escaloneta y a Cabo Verde se la ha apodado como...,Turbo y baseline terminan en 'como'; el apodo aparece en el clip siguiente.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0158,patch,high,1,la linkedineta. ¿Por qué? Porque Cabo Verde recurrió al,la LinkedIneta. ¿Por qué? Porque Cabo Verde recurrió al,"Corrección de entidad/juego de palabras con LinkedIn, sostenida por contexto y clips vecinos.",
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0159,patch,high,1,Quinquedín para jugar el Mundial.,LinkedIn para jugar el Mundial.,"Turbo, baseline y contexto corrigen el error claro 'Quinquedín'.",
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0160,patch,high,1,juntaban 11 y pusieron avisos en...,No juntaban 11 y pusieron avisos en LinkedIn.,Baseline y contexto sostienen la negación y el cierre 'LinkedIn'.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0161,patch,high,1,"Linkedin, lo cual nos hace pensar que si alguno de nosotros nos íbamos a vivir a Cabo Verde en algún momento de la vida,","LinkedIn, lo cual nos hace pensar que si alguno de nosotros nos íbamos a vivir a Cabo Verde en algún momento de la vida,",Corrección mínima de marca: LinkedIn.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0162,patch,medium,1,podíamos llegar a jugar en la selección. ¿Vos decís que jugabas en Cabo Verde?,Podíamos llegar a jugar en la selección. ¿Vos decís que jugabas en Cabo Verde? Sí.,Turbo y baseline agregan el cierre 'Sí'; se conserva el resto.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0164,patch,medium,1,Yo creo que cuatro suplentes,"Sí, nacía en Cabo Verde. Yo creo que cuatro suplentes.",Turbo y baseline sostienen el inicio omitido por large.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0167,patch,high,1,"Amigo, el arquero es electricista No, el arquero tiene Juan Portugal, no, no","Amigo, el arquero es electricista. No, el arquero juega en Portugal. No, no.",Baseline y contexto corrigen el error claro 'tiene Juan Portugal'.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0173,keep,high,0,"No hagas esas cosas, por favor El primer rival de España En la Copa del Mundo","No hagas esas cosas, por favor El primer rival de España En la Copa del Mundo",Large y turbo coinciden.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0174,keep,medium,0,"es el segundo país más pequeño en jugar una fase final, la nota cuenta","es el segundo país más pequeño en jugar una fase final, la nota cuenta",Large conserva el contenido principal; turbo arrastra una palabra del clip anterior.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0175,patch,high,1,la baja cantidad de población recurrieron a buscar futbolistas de raíces caboverdianas utilizando,por la baja cantidad de población recurrieron a buscar futbolistas de raíces caboverdianas utilizando,Baseline y contexto agregan el 'por' necesario al inicio; se descarta el hallucination 'el líquido'.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0176,patch,medium,1,"Así fue que casi llegan a Ayrton Costa, ¿no? Casi juega Ayrton Costa.","LinkedIn. Así fue que casi llegan a Ayrton Costa, ¿no? Casi juega Ayrton Costa.",Baseline y el contexto de Cabo Verde/LinkedIn sostienen el término omitido al inicio.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0179,patch,medium,1,"El primer partido, bueno, cinco goles. Pero muy raro, ¿cómo vas a echar al técnico en la primera fecha?","Muy raro. En el primer partido, bueno, cinco goles. Pero muy raro, ¿cómo vas a echar al técnico en la primera fecha?",Turbo y baseline sostienen el inicio 'Muy raro'; large y turbo sostienen 'técnico'.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0181,patch,high,1,"Con San Paoli. Con San Paoli, sí, claro. Yo creo que no debe ser la primera vez que echan a un técnico en el medio del mundo.","Con Sampaoli. Con Sampaoli, sí, claro. Yo creo que no debe ser la primera vez que echan a un técnico en el medio del Mundial.",Corrección de entidad y contexto: 'San Paoli' es Sampaoli y 'mundo' corresponde a Mundial.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0183,keep,high,0,Fue destituido de su cargo tras caer 5 a 1 ante Suecia.,Fue destituido de su cargo tras caer 5 a 1 ante Suecia.,Large y turbo coinciden; no se completa el nombre ausente solo desde baseline.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0185,keep,high,0,Exactamente. Las selecciones orientales son cada vez más competitivas. Algunos jugadores incluso podrían hacerse pasar por argentinos.,Exactamente. Las selecciones orientales son cada vez más competitivas. Algunos jugadores incluso podrían hacerse pasar por argentinos.,Large y turbo coinciden en el contenido principal.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0188,patch,medium,1,"Miralo, no. Podemos decirlo eso. Infantino. ¿Qué dijo Infantino?","Miralo, no. Podemos decirlo eso. ¿Fantino? Infantino. Ah, ¿qué dijo Infantino?",Turbo y baseline sostienen la confusión/corrección Fantino-Infantino; contexto FIFA favorece Infantino.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0189,keep,high,0,"con el Mundial que organizó. Espectacular el Mundial. Muchos equipos, está bien al final o no.","con el Mundial que organizó. Espectacular el Mundial. Muchos equipos, está bien al final o no.","Large conserva el cierre 'o no', también presente en baseline.",
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0190,patch,medium,1,"haya más equipos? Sí, yo compré. Todo de este Mundial me parece...","¿Que haya más equipos? Sí, yo compré. Todo este Mundial me parece...",Baseline y turbo sostienen 'que haya más equipos'; se corrige 'Todo de este' a 'Todo este'.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0191,keep,medium,0,"espectacular. Está siendo un gran, gran mundial. Buenos partidos. Buenos partidos. No, Flor Flesa, no.","espectacular. Está siendo un gran, gran mundial. Buenos partidos. Buenos partidos. No, Flor Flesa, no.",Large coincide con baseline en 'está siendo'; no hay evidencia suficiente para corregir el nombre propio final.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0192,keep,high,0,"¿Coincidís? Sí, buen Mundial. Por ahora viene siendo un buen Mundial. Es un buen partido porque no defienden. Bueno, por el motivo que sea.","¿Coincidís? Sí, buen Mundial. Por ahora viene siendo un buen Mundial. Es un buen partido porque no defienden. Bueno, por el motivo que sea.",Large y turbo coinciden en el contenido principal; turbo arrastra inicio del clip siguiente.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0193,keep,high,0,Pasamos a Japón para destacar el mejor dato de toda la historia de los mundiales.,Pasamos a Japón para destacar el mejor dato de toda la historia de los mundiales.,Large y turbo coinciden.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0194,keep,high,0,El japonés Kubo es el primer jugador con nombre de una forma geométrica que...,El japonés Kubo es el primer jugador con nombre de una forma geométrica que...,Large y turbo coinciden.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0195,keep,high,0,"disputa tres mundiales, superó a Redondo y Cuadrado, ambos con solo dos participaciones. Quiero aclarar que","disputa tres mundiales, superó a Redondo y Cuadrado, ambos con solo dos participaciones. Quiero aclarar que",Large y turbo coinciden en el contenido principal.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0196,keep,high,0,"Tiene un error el tuit, porque Redondo jugó un solo mundial.","Tiene un error el tuit, porque Redondo jugó un solo mundial.",Large y turbo coinciden.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0199,keep,high,0,"Sí, porque ahora Twitter tiene una función que traduce automáticamente los","Sí, porque ahora Twitter tiene una función que traduce automáticamente los",Large y turbo coinciden en el fragmento; el cierre queda para el clip siguiente.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0200,patch,high,1,"tuits, entonces te pueden aparecer tuits de Brasil. Ah, excelente. Y están jodiendo mucho con que Ancelotti odia a Hendrik.","tuits, entonces te pueden aparecer tuits de Brasil. Ah, excelente. Y están jodiendo mucho con que Ancelotti odia a Endrick.",Corrección de entidad futbolística clara: 'Hendrik' corresponde a Endrick por contexto de Brasil/Ancelotti.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0204,keep,medium,0,"previa del Día del Padre, se lo llevan","previa del Día del Padre, se lo llevan",Large y turbo coinciden en el fragmento disponible.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0205,keep,high,0,"estos hombres y su hija, sus hijas, en el taller de peinado.","estos hombres y su hija, sus hijas, en el taller de peinado.",Large y turbo coinciden.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0210,keep,high,0,"Estaban aprendiendo. No, Nico, estaban laburando. Pusieron una peluquería, sí.","Estaban aprendiendo. No, Nico, estaban laburando. Pusieron una peluquería, sí.",Large y turbo coinciden salvo puntuación mínima.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0211,keep,high,0,"Impresionante. Taller de peinado. No, yo quiero aplaudir a estos padres.","Impresionante. Taller de peinado. No, yo quiero aplaudir a estos padres.",Large y turbo coinciden.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0212,patch,medium,1,"vamos a terminar el video pensé que ibas a decir otra cosa no, increíble me da una ternura impresionante","Ahora cuando termine el video vamos a aplaudir. Pensé que ibas a decir otra cosa. No, increíble, me da una ternura impresionante.",Baseline sostiene el inicio completo y turbo sostiene la segunda parte; se corrige la frase rearmada por large.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0214,keep,high,0,"¿En serio? Mentira. No, por favor. Cualquier cosa, dice Nico. Cualquier cosa.","¿En serio? Mentira. No, por favor. Cualquier cosa, dice Nico. Cualquier cosa.",Large conserva el contenido principal; turbo agrega arrastre posterior no respaldado por baseline.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0215,keep,high,0,Así termina una nueva edición de Esta Semana en Springfield. Esperamos que la hayan disfrutado.,Así termina una nueva edición de Esta Semana en Springfield. Esperamos que la hayan disfrutado.,Large conserva el cierre y el comienzo de la frase siguiente.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0216,keep,high,0,hayan disfrutado tanto como nosotros y recuerden que si en los últimos minutos,hayan disfrutado tanto como nosotros y recuerden que si en los últimos minutos,Large y turbo coinciden en el fragmento de continuación.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0217,patch,high,1,sacamos una sonrisa pueden asociarse a Gelatina. Entrando a gelatina.com.ar o escaneando el QR.,"si les sacamos una sonrisa, pueden asociarse a Gelatina entrando a gelatina.com.ar o escaneando el QR.",Baseline y contexto completan 'si les sacamos una sonrisa'; turbo sostiene 'si'.,
2026-07-08T13:16:44Z,Dp3FkqrX3a4,f04::BULLRICH DESAFÍA a KARINA MILEI con el 3%  ESTA SE::clip_0218,keep,medium,0,"que está exactamente aquí. Los queremos mucho, nos vemos la próxima semana.","que está exactamente aquí. Los queremos mucho, nos vemos la próxima semana.",Large conserva el cierre completo; turbo queda truncado.,
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0000,patch,medium,1,hay un montón de gente en el chat les quiero decir algo la vida acá para,hay un montón de gente en el chat les quiero decir algo la vida acá parece,Se corrige 'para' a 'parece' por concordancia con turbo y continuidad con el clip siguiente.,Cambio puntual; no se completa contenido externo.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0001,keep,high,0,voy a parecer un hippie o esas minas que leen el horóscopo pero la vida posta que,voy a parecer un hippie o esas minas que leen el horóscopo pero la vida posta que,Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0003,keep,medium,0,haciendo un stream a las 4 de la mañana en españa y tengo 24k de viewers hablando de fútbol algo,haciendo un stream a las 4 de la mañana en españa y tengo 24k de viewers hablando de fútbol algo,Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0004,patch,high,1,impensado están saliendo todos los días los rankings de tweets y a mí yo ya tengo,impensado están saliendo todos los días los rankings de Twitch y a mí yo ya tengo,Se corrige 'tweets' a 'Twitch' por contexto de stream/viewers/rankings.,Evidencia: baseline y contexto del video.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0005,reject,low,0,"10, 11 años de streamer, no me interesa rankear, pero te la blanqueo me la su...",,El final queda truncado/corrupto ('me la su...') y no hay forma conservadora de limpiarlo.,No se inventa la palabra faltante.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0009,keep,medium,0,"Esa es mi historia, por eso estoy donde estoy, por eso soy main event, estoy robando","Esa es mi historia, por eso estoy donde estoy, por eso soy main event, estoy robando",Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0013,keep,medium,0,"Yo veo el número y no les voy a negar, me motivo, me motivo. Las cosas están saliendo bien.","Yo veo el número y no les voy a negar, me motivo, me motivo. Las cosas están saliendo bien.",Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0014,patch,high,1,bien y se lo quiero agradecer. Si yo tuviera 5k de viewers igual estaría motivado.,bien y se los quiero agradecer. Si yo tuviera 5k de viewers igual estaría motivado.,Se corrige 'se lo' a 'se los' por turbo y baseline.,Cambio gramatical puntual con evidencia.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0015,keep,high,0,igual diría gracias por mirarme,igual diría gracias por mirarme,Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0016,keep,medium,0,porque yo agradecido por más que sean 2 3 4 20 50 500 22 mil,porque yo agradecido por más que sean 2 3 4 20 50 500 22 mil,Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0017,keep,medium,0,"agradecido siempre, pero vale destacar que en un momento crítico, porque es un momento crítico para mí, las cosas están empezando","agradecido siempre, pero vale destacar que en un momento crítico, porque es un momento crítico para mí, las cosas están empezando",Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0018,keep,medium,0,"a salir de nuevo, después de que llueve sale el sol, ojo después de que llueve","a salir de nuevo, después de que llueve sale el sol, ojo después de que llueve",Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0020,keep,high,0,terminar el año ganando la velada,terminar el año ganando la velada,Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0021,keep,medium,0,Enamorándome y eventualmente el año que viene planeando tener un hijo. Ya está. Vida.,Enamorándome y eventualmente el año que viene planeando tener un hijo. Ya está. Vida.,Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0023,keep,high,0,"cumplida, me doy vuelta el juego de la vida, no quiero más nada tres hijos, tres o dos","cumplida, me doy vuelta el juego de la vida, no quiero más nada tres hijos, tres o dos",Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0024,reject,low,0,un chico y una chica un hijo y una hija mínimo una novia que me ame que me vale,,El cierre 'que me vale/va' queda incompleto y ambiguo.,No hay evidencia suficiente para reconstruirlo.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0026,keep,medium,0,"Poder acompañarla yo, que haga deporte Pretensiones bajas, no me importa lo demás","Poder acompañarla yo, que haga deporte Pretensiones bajas, no me importa lo demás",Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0027,keep,medium,0,"Que si el culo, que si esto, no me importa No me importa Bueno, si tiene un culito","Que si el culo, que si esto, no me importa No me importa Bueno, si tiene un culito",Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0032,keep,medium,0,"al fútbol, que juega al hockey, la vas a ver gritar los goles, la bancás, si está","al fútbol, que juega al hockey, la vas a ver gritar los goles, la bancás, si está",Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0033,keep,medium,0,está triste está triste si estás feliz está feliz con ella todos necesitamos,está triste está triste si estás feliz está feliz con ella todos necesitamos,Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0035,keep,medium,0,"amor, que el amor es lo más lindo que hay","amor, que el amor es lo más lindo que hay",Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0036,patch,high,1,No le tengas miedo al amor. No hagan como dice este boludo.,No le tengan miedo al amor. No hagan como hizo este boludo.,"Se corrige a plural y 'hizo' por turbo, baseline y continuidad del discurso.",Cambio puntual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0037,patch,medium,1,"como dice tu boludo, yo tenía desde los 16 a los 23 y medio","como hizo este boludo, yo tenía desde los 16 a los 23 y medio",Se corrige 'dice tu' a 'hizo este' por continuidad con el clip anterior y baseline.,Corrección conservadora de frase claramente anómala.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0038,patch,medium,1,a mi ex desde los 16 a los 23 y medio yo pensaba que la vida era agarchar no,a mi ex desde los 16 a los 23 y medio yo pensaba que la vida era garchar no,Se corrige 'agarchar' a la jerga argentina 'garchar'.,Large y turbo muestran el mismo error de segmentación.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0039,keep,medium,0,piensen en esa boludez. Algunos estamos destinados a amar y lo que nos gusta es amar.,piensen en esa boludez. Algunos estamos destinados a amar y lo que nos gusta es amar.,Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0135,keep,medium,0,"sigue ahí, lo agarrás lo agarrás, lo agarrás","sigue ahí, lo agarrás lo agarrás, lo agarrás",Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0136,keep,medium,0,"Lo agarrás, lo agarrás, lo agarrás, lo agarrás y te lo metes adentro. ¿Y sabes qué haces?","Lo agarrás, lo agarrás, lo agarrás, lo agarrás y te lo metes adentro. ¿Y sabes qué haces?",Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0138,patch,medium,1,"corres, corres, corres vas al gimnasio te pones mejor, te cuidas con la comida","corres, corres, corres vas al gimnasio te pones mejor, te cuidas con las comidas",Se corrige 'la comida' a 'las comidas' por turbo y baseline.,Cambio menor.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0139,reject,low,0,Empezás a tomar un poco menos de alcohol Empezás a dejar de boludear saliendo todos los días Salir es una parón,,El final 'Salir es una parón/parada' está corrupto y no se puede resolver de forma conservadora.,Large y turbo discrepan en una frase anómala.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0141,keep,medium,0,repartir ese amor en toda la gente que,repartir ese amor en toda la gente que,Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0143,keep,high,0,banco la novia te quita sin querer tiempo para tus amigos la novia te quita sin,banco la novia te quita sin querer tiempo para tus amigos la novia te quita sin,Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0145,patch,high,1,"para, no sé, jugar al fútbol, para hacer tu hobby, lo que te gusta, te lo quitas.","para, no sé, jugar al fútbol, para hacer tu hobby, lo que te gusta, te lo quita.",Se corrige 'te lo quitas/quito' a 'te lo quita' por contexto: la novia te quita tiempo.,Evidencia: clips vecinos y baseline.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0146,keep,medium,0,¿Por qué? Porque vos querés pasar tiempo con ella. Está buenísimo.,¿Por qué? Porque vos querés pasar tiempo con ella. Está buenísimo.,Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0147,keep,medium,0,cuando esa persona se va se reparte la baraja de nuevo con una persona,cuando esa persona se va se reparte la baraja de nuevo con una persona,Se conserva el ASR seleccionado; no hay evidencia suficiente para corregirlo.,large como base; turbo/contexto no justifican cambio textual.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0148,patch,high,1,son a menos. ¿Se fue tu amor? Hay una carta.,persona menos. ¿Se fue tu amor? Hay una carta.,Se corrige 'son a menos' por 'persona menos' usando el clip anterior y baseline.,La frase completa viene de 'con una persona menos'.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0150,reject,low,0,"En todos los pibes que siguen ahí, en todos tus amigos que te siguen man...",,El final queda truncado en 'man...' y no hay texto completo verificable.,No se completa aunque el contexto sugiera una palabra.
2026-07-08T13:29:38Z,_GTu8K8a_Jw,f05::CHARLA SOBRE EL AMOR Y EL DESAMOR::clip_0151,patch,high,1,"Y en vez de decirle, no, no pude ir a comer, Jorjito.","Y en vez de decirle, no, no puedo ir a comer, Jorjito.",Se corrige 'pude' a 'puedo' por baseline y continuidad con el clip siguiente.,Cambio verbal puntual.
